system:index,histogram,shapeGroup,shapeType
2017_01_01_0000000000000000002d,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 631635.2117647058], [8.0, 0.0], [9.0, 17.0], [10.0, 549275.6431372551], [11.0, 904.5607843137254], [12.0, 98899.55686274508], [13.0, 11693.050980392156], [14.0, 0.0], [15.0, 806.0], [16.0, 1809285.6705882351], [17.0, 164546.32156862738]]",TKM,ADM0
2017_01_01_0000000000000000002e,"[[1.0, 11.482352941176469], [2.0, 3061.5411764705887], [3.0, 0.0], [4.0, 0.0], [5.0, 1.3137254901960784], [6.0, 0.0], [7.0, 0.0], [8.0, 689.1098039215686], [9.0, 25.949019607843137], [10.0, 2.0], [11.0, 133.72156862745098], [12.0, 0.0], [13.0, 10.619607843137254], [14.0, 0.0], [15.0, 0.0], [16.0, 0.0], [17.0, 50.59215686274508]]",STP,ADM0
2017_01_01_0000000000000000002f,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 3.0], [7.0, 143817.4705882353], [8.0, 0.0], [9.0, 422.83529411764704], [10.0, 88216.78823529411], [11.0, 0.4392156862745098], [12.0, 16341.654901960785], [13.0, 23685.207843137265], [14.0, 0.0], [15.0, 0.0], [16.0, 9054007.5254902], [17.0, 1676.57254901961]]",SAU,ADM0
2017_01_01_00000000000000000030,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 207.2980392156863], [5.0, 0.0], [6.0, 0.0], [7.0, 3254.439215686275], [8.0, 1.0], [9.0, 35222.80784313726], [10.0, 683617.4509803929], [11.0, 8061.678431372564], [12.0, 99554.85882352944], [13.0, 2565.2509803921575], [14.0, 520.0], [15.0, 0.0], [16.0, 3317.211764705883], [17.0, 5617.3372549019605]]",SEN,ADM0
2017_01_01_00000000000000000031,"[[1.0, 11652.815686274518], [2.0, 0.0], [3.0, 11.0], [4.0, 128400.47843137261], [5.0, 48900.462745098], [6.0, 0.0], [7.0, 0.0], [8.0, 35628.713725490175], [9.0, 33767.764705882364], [10.0, 23559.941176470576], [11.0, 1281.8352941176472], [12.0, 145539.41176470584], [13.0, 16296.09411764706], [14.0, 4215.007843137255], [15.0, 0.0], [16.0, 28.372549019607845], [17.0, 697.8862745098039]]",SVK,ADM0
2017_01_01_00000000000000000032,"[[1.0, 2224.8666666666677], [2.0, 10.929411764705883], [3.0, 0.0], [4.0, 43954.92156862743], [5.0, 41379.3176470588], [6.0, 0.0], [7.0, 0.0], [8.0, 31293.79215686275], [9.0, 21165.83921568628], [10.0, 5977.772549019605], [11.0, 77.64705882352942], [12.0, 8836.827450980389], [13.0, 3167.7725490196076], [14.0, 10449.564705882352], [15.0, 43.12156862745098], [16.0, 83.33725490196079], [17.0, 82.40784313725494]]",SVN,ADM0
2017_01_01_00000000000000000033,"[[1.0, 97.0], [2.0, 17.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 51131.27058823529], [7.0, 751851.8352941213], [8.0, 22.0], [9.0, 7369.560784313727], [10.0, 973833.3607843088], [11.0, 33.77254901960784], [12.0, 1971.3764705882354], [13.0, 4708.815686274509], [14.0, 65.49411764705883], [15.0, 0.0], [16.0, 795511.6823529421], [17.0, 1482.3568627450989]]",SOM,ADM0
2017_01_01_00000000000000000034,"[[1.0, 0.0], [2.0, 5703.886274509805], [3.0, 0.0], [4.0, 22025.560784313726], [5.0, 8245.43921568627], [6.0, 0.0], [7.0, 14.39607843137255], [8.0, 14141.470588235296], [9.0, 1368454.7921568626], [10.0, 1093357.6549019609], [11.0, 15001.0], [12.0, 104468.94509803924], [13.0, 348.0156862745098], [14.0, 77.16078431372549], [15.0, 0.0], [16.0, 77.16078431372549], [17.0, 227.0]]",SSD,ADM0
2017_01_01_00000000000000000035,"[[1.0, 107455.30980392154], [2.0, 61916.23137254901], [3.0, 4.7254901960784315], [4.0, 31802.713725490194], [5.0, 50184.00392156863], [6.0, 8813.89411764706], [7.0, 336311.24705882353], [8.0, 432279.6901960784], [9.0, 541917.3960784315], [10.0, 933165.8117647065], [11.0, 10004.937254901963], [12.0, 891561.3882352943], [13.0, 45198.09019607847], [14.0, 15077.6], [15.0, 0.0], [16.0, 14033.6980392157], [17.0, 6517.8980392156855]]",ESP,ADM0
2017_01_01_00000000000000000036,"[[1.0, 0.3568627450980392], [2.0, 36024.00392156863], [3.0, 0.0], [4.0, 0.0], [5.0, 4.0], [6.0, 2.0], [7.0, 71.99215686274509], [8.0, 93557.36862745097], [9.0, 70954.58431372546], [10.0, 19019.211764705873], [11.0, 1229.4823529411763], [12.0, 13463.5568627451], [13.0, 2275.3960784313726], [14.0, 28359.10196078431], [15.0, 0.0], [16.0, 129.01960784313727], [17.0, 5330.003921568619]]",LKA,ADM0
2017_01_01_00000000000000000037,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 53.501960784313724], [5.0, 1.0], [6.0, 0.0], [7.0, 42982.79215686275], [8.0, 12.0], [9.0, 4068.482352941177], [10.0, 2703179.631372549], [11.0, 179.0], [12.0, 299238.02745098044], [13.0, 15324.498039215687], [14.0, 3082.3058823529414], [15.0, 0.0], [16.0, 5006832.145098038], [17.0, 6337.603921568626]]",SDN,ADM0
2017_01_01_00000000000000000038,"[[1.0, 2.0], [2.0, 2924.854901960785], [3.0, 0.0], [4.0, 2206.3843137254908], [5.0, 55.858823529411765], [6.0, 944.8862745098039], [7.0, 8347.81568627451], [8.0, 2523.3254901960768], [9.0, 15602.764705882344], [10.0, 50626.36862745099], [11.0, 36.74509803921569], [12.0, 3650.470588235295], [13.0, 150.50196078431372], [14.0, 22.0], [15.0, 0.0], [16.0, 29.745098039215687], [17.0, 31.0]]",SWZ,ADM0
2017_01_01_00000000000000000039,"[[1.0, 1915140.2196078436], [2.0, 0.0], [3.0, 19.788235294117648], [4.0, 4007.4901960784314], [5.0, 571770.1450980392], [6.0, 1062.0], [7.0, 549181.6627450982], [8.0, 3331208.63137255], [9.0, 940015.1411764706], [10.0, 622633.3568627455], [11.0, 99223.95686274517], [12.0, 186517.76862745098], [13.0, 24546.796078431376], [14.0, 22796.839215686276], [15.0, 18945.239215686273], [16.0, 49278.301960784345], [17.0, 373053.8588235297]]",SWE,ADM0
2017_01_01_0000000000000000003a,"[[1.0, 1275.7019607843138], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 4.0], [6.0, 144.01960784313724], [7.0, 406814.7176470587], [8.0, 2054.2980392156865], [9.0, 27488.427450980398], [10.0, 1473862.8470588236], [11.0, 246.74117647058824], [12.0, 108293.44705882353], [13.0, 7141.133333333332], [14.0, 0.0], [15.0, 18418.176470588234], [16.0, 1691512.8039215691], [17.0, 195.44313725490196]]",AFG,ADM0
2017_01_01_0000000000000000003b,"[[1.0, 1505.878431372549], [2.0, 564.8039215686274], [3.0, 3.3960784313725494], [4.0, 5883.894117647059], [5.0, 1254.6549019607842], [6.0, 3.0], [7.0, 6.0], [8.0, 14186.627450980388], [9.0, 92150.6666666667], [10.0, 60535.92156862745], [11.0, 1642.5333333333335], [12.0, 17083.4], [13.0, 1717.262745098039], [14.0, 3025.419607843137], [15.0, 26.0], [16.0, 104.88235294117646], [17.0, 2798.9999999999995]]",ALB,ADM0
2017_01_01_0000000000000000003c,"[[1.0, 11070.729411764707], [2.0, 9063.788235294116], [3.0, 0.0], [4.0, 681.2705882352941], [5.0, 1856.964705882353], [6.0, 98.0], [7.0, 624799.5058823529], [8.0, 20517.023529411763], [9.0, 37834.98431372547], [10.0, 260689.0705882351], [11.0, 1319.8156862745097], [12.0, 342915.9294117647], [13.0, 19698.78823529413], [14.0, 713.8470588235293], [15.0, 0.0], [16.0, 1.066258579607843E7], [17.0, 4755.313725490191]]",DZA,ADM0
2017_01_01_0000000000000000003d,"[[1.0, 717.1803921568628], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 99.85882352941177], [6.0, 0.0], [7.0, 0.0], [8.0, 521.9254901960784], [9.0, 570.3764705882353], [10.0, 1393.3490196078424], [11.0, 15.0], [12.0, 0.0], [13.0, 101.46274509803922], [14.0, 0.0], [15.0, 0.0], [16.0, 5.199999999999999], [17.0, 0.0]]",AND,ADM0
2017_01_01_0000000000000000003e,"[[1.0, 21.0], [2.0, 268452.05098039214], [3.0, 0.0], [4.0, 87519.368627451], [5.0, 193415.32549019618], [6.0, 78740.55294117646], [7.0, 94302.63921568627], [8.0, 837178.3843137256], [9.0, 1734182.0039215654], [10.0, 1860299.0117647056], [11.0, 12510.490196078432], [12.0, 14536.760784313727], [13.0, 4512.501960784314], [14.0, 7958.694117647059], [15.0, 0.0], [16.0, 78176.31764705878], [17.0, 2048.576470588233]]",AGO,ADM0
2017_01_01_0000000000000000003f,"[[1.0, 20.0], [2.0, 0.0], [3.0, 3.0], [4.0, 10704.803921568619], [5.0, 20.0], [6.0, 0.0], [7.0, 0.0], [8.0, 6484.592156862743], [9.0, 6820.262745098036], [10.0, 131302.38823529411], [11.0, 813.1725490196078], [12.0, 32538.52156862744], [13.0, 7141.447058823529], [14.0, 35.90196078431372], [15.0, 6.0], [16.0, 321.1058823529411], [17.0, 8345.964705882352]]",ARM,ADM0
2017_01_01_00000000000000000040,"[[1.0, 1780.8313725490198], [2.0, 22.070588235294117], [3.0, 2.0], [4.0, 221.7450980392157], [5.0, 21397.929411764708], [6.0, 0.0], [7.0, 35.831372549019605], [8.0, 1056.8901960784312], [9.0, 92908.57647058825], [10.0, 62303.79999999999], [11.0, 4295.545098039217], [12.0, 79959.30588235296], [13.0, 54344.21960784308], [14.0, 52671.337254901955], [15.0, 0.0], [16.0, 308.4000000000001], [17.0, 8070.035294117613]]",NLD,ADM0
2017_01_01_00000000000000000041,"[[1.0, 49574.94901960784], [2.0, 0.0], [3.0, 0.0], [4.0, 21814.223529411756], [5.0, 204504.67058823508], [6.0, 4.0], [7.0, 1.0], [8.0, 111811.35686274507], [9.0, 63137.749019607836], [10.0, 110206.93725490189], [11.0, 3024.6823529411768], [12.0, 124845.29411764706], [13.0, 19515.376470588235], [14.0, 16237.50588235294], [15.0, 1755.156862745098], [16.0, 9294.6], [17.0, 2060.298039215686]]",AUT,ADM0
2017_01_01_00000000000000000042,"[[1.0, 2.0], [2.0, 0.0], [3.0, 1.0], [4.0, 22018.38039215686], [5.0, 65.96470588235294], [6.0, 1.0], [7.0, 8723.0], [8.0, 20004.54117647059], [9.0, 39894.08627450979], [10.0, 303791.67058823514], [11.0, 2081.8627450980393], [12.0, 166816.28235294117], [13.0, 15833.254901960787], [14.0, 1369.3921568627452], [15.0, 72.66274509803921], [16.0, 4757.650980392154], [17.0, 7670.85882352941]]",AZE,ADM0
2017_01_01_00000000000000000043,"[[1.0, 81296.8117647059], [2.0, 0.0], [3.0, 30.0], [4.0, 60766.30588235294], [5.0, 613524.568627451], [6.0, 0.0], [7.0, 0.0], [8.0, 383096.5294117648], [9.0, 231903.3921568627], [10.0, 249815.73333333328], [11.0, 6382.2156862745105], [12.0, 650178.3294117647], [13.0, 16631.835294117645], [14.0, 49622.42352941177], [15.0, 0.0], [16.0, 43.0], [17.0, 6579.682352941176]]",BLR,ADM0
2017_01_01_00000000000000000044,"[[1.0, 1211.4901960784316], [2.0, 0.0], [3.0, 0.0], [4.0, 1452.2117647058822], [5.0, 46074.658823529426], [6.0, 0.0], [7.0, 0.0], [8.0, 6342.780392156861], [9.0, 59809.968627450915], [10.0, 25064.87058823529], [11.0, 343.1058823529411], [12.0, 101184.72549019619], [13.0, 36777.29019607843], [14.0, 25386.513725490167], [15.0, 0.0], [16.0, 8.533333333333333], [17.0, 856.8431372549013]]",BEL,ADM0
2017_01_01_00000000000000000045,"[[1.0, 38768.01176470588], [2.0, 46374.725490196084], [3.0, 0.0], [4.0, 3118.2901960784307], [5.0, 52936.1725490196], [6.0, 3.0], [7.0, 1.4313725490196079], [8.0, 10001.117647058818], [9.0, 2645.2000000000003], [10.0, 28168.384313725488], [11.0, 25.0], [12.0, 500.39607843137253], [13.0, 96.83921568627451], [14.0, 109.52549019607842], [15.0, 2206.1450980392146], [16.0, 11604.690196078449], [17.0, 0.0]]",BTN,ADM0
2017_01_01_00000000000000000046,"[[1.0, 6981.5137254901965], [2.0, 1.0], [3.0, 3.0], [4.0, 96403.49803921566], [5.0, 34689.39215686275], [6.0, 0.0], [7.0, 0.0], [8.0, 90950.99999999996], [9.0, 65038.098039215714], [10.0, 39330.537254901945], [11.0, 632.8470588235294], [12.0, 31284.823529411762], [13.0, 3075.8352941176486], [14.0, 29388.89411764706], [15.0, 0.0], [16.0, 26.094117647058823], [17.0, 614.4]]",BIH,ADM0
2017_01_01_00000000000000000047,"[[1.0, 7.0], [2.0, 7.0], [3.0, 0.0], [4.0, 60.0], [5.0, 1.0], [6.0, 50294.52549019609], [7.0, 1100550.5333333213], [8.0, 2.0], [9.0, 5456.145098039216], [10.0, 1517013.8862745094], [11.0, 15556.011764705883], [12.0, 211.58039215686279], [13.0, 2391.603921568628], [14.0, 0.0], [15.0, 0.0], [16.0, 6475.0], [17.0, 16559.0]]",BWA,ADM0
2017_01_01_00000000000000000048,"[[1.0, 27.19607843137255], [2.0, 2924.913725490197], [3.0, 0.0], [4.0, 4.4941176470588236], [5.0, 38.57647058823529], [6.0, 30.0], [7.0, 0.0], [8.0, 1448.407843137255], [9.0, 1389.1294117647058], [10.0, 521.3921568627451], [11.0, 256.0941176470587], [12.0, 68.89803921568628], [13.0, 4.913725490196079], [14.0, 125.0], [15.0, 0.0], [16.0, 17.133333333333333], [17.0, 66.243137254902]]",COM,ADM0
2017_01_01_00000000000000000049,"[[1.0, 74.23529411764706], [2.0, 4649195.643137255], [3.0, 11.470588235294118], [4.0, 165945.74117647056], [5.0, 225256.29411764702], [6.0, 459.69019607843137], [7.0, 7.0], [8.0, 1416804.3098039217], [9.0, 2522464.066666666], [10.0, 276744.1058823529], [11.0, 64160.24313725491], [12.0, 2832.682352941176], [13.0, 12034.776470588233], [14.0, 3825.666666666666], [15.0, 0.0], [16.0, 380.50196078431367], [17.0, 112768.8549019609]]",COD,ADM0
2017_01_01_0000000000000000004a,"[[1.0, 14.0], [2.0, 848815.5764705889], [3.0, 0.0], [4.0, 8.0], [5.0, 14.0], [6.0, 152.27450980392157], [7.0, 0.0], [8.0, 121885.02745098034], [9.0, 236172.04705882355], [10.0, 155363.0823529412], [11.0, 17845.37254901962], [12.0, 329.8274509803922], [13.0, 2096.098039215686], [14.0, 426.9137254901961], [15.0, 0.0], [16.0, 62.75686274509805], [17.0, 4740.8117647058825]]",COG,ADM0
2017_01_01_0000000000000000004b,"[[1.0, 0.0], [2.0, 19983.772549019573], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 1.0], [7.0, 0.0], [8.0, 1006.4666666666669], [9.0, 513.2156862745098], [10.0, 523.8274509803922], [11.0, 675.8941176470591], [12.0, 1.0], [13.0, 903.0], [14.0, 0.0], [15.0, 0.0], [16.0, 0.0], [17.0, 263.17647058823565]]",BRN,ADM0
2017_01_01_0000000000000000004c,"[[1.0, 25969.427450980394], [2.0, 0.0], [3.0, 9.0], [4.0, 135183.66274509803], [5.0, 23183.576470588232], [6.0, 0.0], [7.0, 0.0], [8.0, 113302.50196078434], [9.0, 67777.52941176471], [10.0, 107762.5764705882], [11.0, 2760.4078431372554], [12.0, 318440.19215686276], [13.0, 19266.435294117655], [14.0, 7482.533333333334], [15.0, 0.0], [16.0, 37.68627450980392], [17.0, 2728.6156862745092]]",BGR,ADM0
2017_01_01_0000000000000000004d,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 1.0], [5.0, 0.0], [6.0, 0.0], [7.0, 99.4470588235294], [8.0, 0.0], [9.0, 1.0], [10.0, 1050766.670588237], [11.0, 88.2156862745098], [12.0, 79790.1607843137], [13.0, 1979.349019607843], [14.0, 11197.027450980391], [15.0, 0.0], [16.0, 8554.431372549017], [17.0, 218.0]]",BFA,ADM0
2017_01_01_0000000000000000004e,"[[1.0, 0.0], [2.0, 1834.607843137255], [3.0, 0.0], [4.0, 1.0], [5.0, 1.0], [6.0, 11.0], [7.0, 2452.807843137255], [8.0, 356.478431372549], [9.0, 17835.933333333345], [10.0, 24182.219607843144], [11.0, 530.7333333333333], [12.0, 34392.99607843141], [13.0, 319.035294117647], [14.0, 19231.749019607843], [15.0, 0.0], [16.0, 69.77254901960785], [17.0, 7218.235294117645]]",BDI,ADM0
2017_01_01_0000000000000000004f,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 11.682352941176472], [7.0, 1598.850980392157], [8.0, 3.0], [9.0, 9.0], [10.0, 12339.20784313727], [11.0, 29.341176470588234], [12.0, 460.0], [13.0, 150.58823529411762], [14.0, 0.0], [15.0, 0.0], [16.0, 2813.5686274509826], [17.0, 267.9568627450983]]",CPV,ADM0
2017_01_01_00000000000000000050,"[[1.0, 15.850980392156863], [2.0, 154120.2980392158], [3.0, 0.0], [4.0, 39370.81960784315], [5.0, 11440.925490196076], [6.0, 37.0], [7.0, 0.0], [8.0, 58844.96470588228], [9.0, 164281.81568627452], [10.0, 96668.231372549], [11.0, 9109.639215686275], [12.0, 207633.26274509804], [13.0, 1820.427450980392], [14.0, 7890.36862745098], [15.0, 0.0], [16.0, 65.54901960784314], [17.0, 16500.870588235295]]",KHM,ADM0
2017_01_01_00000000000000000051,"[[1.0, 0.0], [2.0, 799255.7333333329], [3.0, 0.0], [4.0, 7410.670588235294], [5.0, 25159.137254901958], [6.0, 85.0], [7.0, 5.0], [8.0, 177660.09803921572], [9.0, 515636.3921568626], [10.0, 53946.40784313724], [11.0, 14982.51764705884], [12.0, 241108.43921568646], [13.0, 3773.9019607843134], [14.0, 50631.29019607844], [15.0, 0.0], [16.0, 120.64313725490196], [17.0, 4445.756862745096]]",CMR,ADM0
2017_01_01_00000000000000000052,"[[1.0, 7.564705882352941], [2.0, 26314.470588235297], [3.0, 0.0], [4.0, 374.0], [5.0, 763.1176470588235], [6.0, 7.0], [7.0, 0.0], [8.0, 139732.8784313725], [9.0, 931133.062745098], [10.0, 181836.01960784363], [11.0, 3440.4196078431373], [12.0, 1452.8705882352947], [13.0, 7581.686274509802], [14.0, 20354.03529411765], [15.0, 0.0], [16.0, 33.32941176470588], [17.0, 6532.73725490196]]",CIV,ADM0
2017_01_01_00000000000000000053,"[[1.0, 5722.827450980398], [2.0, 2602.156862745099], [3.0, 0.0], [4.0, 115769.35294117653], [5.0, 13559.137254901974], [6.0, 4.627450980392156], [7.0, 524.1176470588235], [8.0, 67074.71372549016], [9.0, 90069.61960784305], [10.0, 57485.48235294107], [11.0, 4567.956862745095], [12.0, 69024.17647058825], [13.0, 6395.411764705883], [14.0, 15770.61568627451], [15.0, 0.0], [16.0, 122.1450980392157], [17.0, 3080.7176470588174]]",HRV,ADM0
2017_01_01_00000000000000000054,"[[1.0, 0.0], [2.0, 384849.71764705883], [3.0, 0.0], [4.0, 235906.94509803923], [5.0, 319070.5411764706], [6.0, 1.0], [7.0, 0.0], [8.0, 154754.14901960784], [9.0, 1247381.4352941175], [10.0, 177830.10196078438], [11.0, 1783.0784313725496], [12.0, 8879.203921568627], [13.0, 1182.035294117647], [14.0, 104.15294117647059], [15.0, 0.0], [16.0, 8.152941176470588], [17.0, 116.93725490196077]]",CAF,ADM0
2017_01_01_00000000000000000055,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 22256.964705882354], [5.0, 1423.0666666666666], [6.0, 0.0], [7.0, 1891.0823529411764], [8.0, 8.0], [9.0, 88283.10196078423], [10.0, 1817895.7019607848], [11.0, 1752.3333333333333], [12.0, 446566.1294117646], [13.0, 1309.6235294117648], [14.0, 5031.4078431372545], [15.0, 0.0], [16.0, 3131172.1294117616], [17.0, 3953.752941176471]]",TCD,ADM0
2017_01_01_00000000000000000056,"[[1.0, 335812.87058823527], [2.0, 1112540.1725490196], [3.0, 161467.231372549], [4.0, 2703186.6549019613], [5.0, 1699464.5294117646], [6.0, 22585.0], [7.0, 64672.77254901962], [8.0, 4980071.305882353], [9.0, 3987411.984313725], [10.0, 1.8548535164705887E7], [11.0, 150187.49803921566], [12.0, 8150998.2], [13.0, 908601.0313725489], [14.0, 1472423.2078431372], [15.0, 189230.5254901961], [16.0, 1.4550951270588228E7], [17.0, 497130.9686274514]]",CHN,ADM0
2017_01_01_00000000000000000057,"[[1.0, 1299.0], [2.0, 1.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 212.0], [7.0, 449.878431372549], [8.0, 1515.9176470588236], [9.0, 5018.662745098041], [10.0, 30676.25098039213], [11.0, 323.7843137254901], [12.0, 12345.466666666669], [13.0, 1860.1490196078432], [14.0, 0.0], [15.0, 0.0], [16.0, 52.38039215686275], [17.0, 444.8549019607845]]",CYP,ADM0
2017_01_01_00000000000000000058,"[[1.0, 55768.94901960784], [2.0, 0.0], [3.0, 12.0], [4.0, 29177.709803921574], [5.0, 131380.75294117647], [6.0, 0.0], [7.0, 0.0], [8.0, 40721.63921568627], [9.0, 67562.36078431371], [10.0, 32634.556862745103], [11.0, 2306.337254901961], [12.0, 317732.9843137255], [13.0, 34068.74901960785], [14.0, 42728.43529411763], [15.0, 0.0], [16.0, 10.0], [17.0, 513.0]]",CZE,ADM0
2017_01_01_00000000000000000059,"[[1.0, 6055.866666666667], [2.0, 0.0], [3.0, 31.333333333333332], [4.0, 1081.043137254902], [5.0, 26761.705882352926], [6.0, 0.0], [7.0, 0.0], [8.0, 581.4156862745098], [9.0, 67787.92549019604], [10.0, 36222.552941176415], [11.0, 18887.454901960813], [12.0, 335874.7411764707], [13.0, 14480.741176470594], [14.0, 55249.71764705883], [15.0, 0.0], [16.0, 175.82352941176467], [17.0, 11643.764705882277]]",DNK,ADM0
2017_01_01_0000000000000000005a,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 10395.792156862746], [8.0, 0.0], [9.0, 0.0], [10.0, 22956.686274509804], [11.0, 0.9294117647058824], [12.0, 0.0], [13.0, 121.46666666666667], [14.0, 0.0], [15.0, 0.0], [16.0, 56797.52549019603], [17.0, 769.0078431372547]]",DJI,ADM0
2017_01_01_0000000000000000005b,"[[1.0, 1.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 22078.525490196076], [8.0, 172.0], [9.0, 9972.313725490196], [10.0, 36955.96470588233], [11.0, 3811.756862745098], [12.0, 152382.03921568627], [13.0, 27312.43137254895], [14.0, 3998.0], [15.0, 0.0], [16.0, 4669477.5450980365], [17.0, 26946.513725490167]]",EGY,ADM0
2017_01_01_0000000000000000005c,"[[1.0, 7.447058823529412], [2.0, 76117.97254901964], [3.0, 0.0], [4.0, 3.3450980392156864], [5.0, 0.0], [6.0, 1.0], [7.0, 0.0], [8.0, 29291.38823529413], [9.0, 562.721568627451], [10.0, 163.45490196078433], [11.0, 1612.807843137255], [12.0, 5.0], [13.0, 167.8313725490196], [14.0, 1.0], [15.0, 0.0], [16.0, 1.3490196078431373], [17.0, 266.74901960784325]]",GNQ,ADM0
2017_01_01_0000000000000000005d,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 56184.047058823526], [8.0, 0.0], [9.0, 404.0156862745098], [10.0, 181499.27843137254], [11.0, 26.35294117647059], [12.0, 11093.976470588237], [13.0, 466.11372549019603], [14.0, 279.0901960784314], [15.0, 0.0], [16.0, 269991.70980392175], [17.0, 1395.67843137254]]",ERI,ADM0
2017_01_01_0000000000000000005e,"[[1.0, 18992.54901960784], [2.0, 0.0], [3.0, 38.05882352941177], [4.0, 13130.411764705885], [5.0, 245192.7137254903], [6.0, 0.0], [7.0, 0.0], [8.0, 181937.25490196067], [9.0, 39727.6705882353], [10.0, 52523.113725490184], [11.0, 5425.152941176472], [12.0, 68151.59607843136], [13.0, 3189.1019607843145], [14.0, 9006.772549019608], [15.0, 8.0], [16.0, 83.06274509803922], [17.0, 30549.058823529558]]",EST,ADM0
2017_01_01_0000000000000000005f,"[[1.0, 72.0], [2.0, 94093.62352941177], [3.0, 0.0], [4.0, 22776.039215686276], [5.0, 434.0], [6.0, 114850.431372549], [7.0, 653080.4862745105], [8.0, 43737.901960784315], [9.0, 756950.6941176469], [10.0, 1984051.1294117644], [11.0, 3972.7215686274512], [12.0, 693020.7333333333], [13.0, 5885.349019607843], [14.0, 12394.909803921568], [15.0, 0.0], [16.0, 245521.77647058852], [17.0, 28542.423529411768]]",ETH,ADM0
2017_01_01_00000000000000000060,"[[1.0, 965140.7568627448], [2.0, 0.0], [3.0, 200.50588235294117], [4.0, 471.0745098039215], [5.0, 744678.5333333332], [6.0, 0.0], [7.0, 326393.49019607867], [8.0, 3281910.0470588244], [9.0, 1175750.9333333336], [10.0, 267303.4196078431], [11.0, 125537.77254901963], [12.0, 6486.254901960784], [13.0, 11476.266666666666], [14.0, 0.0], [15.0, 58.423529411764704], [16.0, 2067.772549019608], [17.0, 396527.8431372549]]",FIN,ADM0
